0	1.63496659812908	1.51908768236421	1.50000719190241	1.37476247996051	1.70229593451278	1.66545408270659	1.36387533751382	1.50032487599534	1.4299771244195	1.43368049712029	1.61496761687	1.58034867837162	1.54421176717213	1.74031565177515	1.42200249681107	1.8305854031537	1.72729509993167	1.36916126069493	1.45643494065708	1.48271712430432	1.21182093132569	1.31254138177805	1.5048417979441	1.75220418733357	1.67901472420258	1.74130166818545	1.57239754839702	1.56141158018828	1.66349587866561	4.84249103228976	5.27514617061933	5.08339180960096	5.12259574920985	5.12155275192273	4.88170786990827	4.9617155251217	4.97453795541822	5.08516373473899	5.26221374922043	5.17608749186077	5.21371018810765	5.42232260103664	5.63327708231233	5.13596817736533	5.03954754228095	4.9551839417209	5.05507639554247	5.02100635783173	5.08645071947818	5.26275811248961	5.05300992783912	5.11394171719925	5.38105502448873	4.67167403823967	5.18113431977129	5.11290913484541	5.21030550131799	5.24579736511869	5.33692412866688
1.63496659812908	0	1.08889398496017	1.40198746577683	1.42414375788469	1.51071300168673	1.56601281828364	1.30062762137812	1.65555046624065	1.35723798589246	1.41722812329073	1.28226056699528	1.66784043260638	1.66917570343038	1.38263919964432	1.24969199626974	1.84787332284789	1.83385699059127	1.52308624485811	1.26738305768625	1.12831172932178	1.45836998391023	1.06728713346582	1.86397747913489	1.37401916624362	1.19097266047823	1.47770630201011	1.60288934402134	1.29739343651039	1.24859610277902	4.91993222825458	5.37665482602698	5.20958902682149	5.25558719933782	5.33368067238067	5.00362243771163	5.05166841963238	5.08578303541474	5.18506601052945	5.37854134324436	5.38496786659315	5.33242021986068	5.64322268905058	5.66823299601103	5.24508600481747	5.09230116349804	5.03176416415785	5.22660576360663	5.16495267470776	5.18993435117399	5.40018071952939	5.12765599146663	5.3263029252659	5.50115990301559	4.82718617623254	5.27034102003518	5.10121835251412	5.43168439394626	5.26439448680469	5.45036727467726
1.51908768236421	1.08889398496017	0	1.33671459582643	1.27574057787999	1.40006270053951	1.34471286148818	1.32501717266215	1.37497539726341	1.2754781098212	1.54634215584465	1.33185446524956	1.47280686772483	1.38180478002598	1.10244078308809	1.15035186915062	1.2817405134074	1.32161945457125	1.36826792363203	1.33308636994277	0.980865377645702	1.18406556748221	1.06863857589098	1.43912019193231	1.09127818041413	1.41322103975191	1.49932501108293	1.271999770927	1.13067229678632	1.31649065630164	4.96801983651301	5.44574574515917	5.21614286720524	5.31398694151732	5.35751900973358	5.05426786733603	5.11912873603797	5.05139886049421	5.22714696620453	5.38810820363483	5.46012500372133	5.40793315822293	5.6055736867614	5.68921379908182	5.26770181911074	5.0580361569485	5.09042316755658	5.23382170812302	5.17069852574643	5.183242666973	5.43183574229976	5.17027754851425	5.39263439587326	5.53402755267597	4.82097670399359	5.34924163058715	5.18496045767728	5.38151974896594	5.37515520831216	5.40706575498382
1.50000719190241	1.40198746577683	1.33671459582643	0	1.50567932869841	1.35576267321388	1.405342073641	1.35339523755734	1.54521504601214	1.52258375984603	1.47449079512726	1.50602210726147	1.49293764445919	1.55992292178804	1.67480611857576	1.26814489363183	1.42252484288929	1.55331552119906	1.45102053625231	1.29150042939146	1.25401990142881	1.1743740498662	1.18307483189503	1.51912429481756	1.50612139026935	1.36234615991907	1.380743354982	1.22751533582368	1.55834143838335	1.49454749171842	4.61116921452876	5.06790708818574	4.93855771397703	5.00447196509264	4.92514214707864	4.70380467373604	4.74684619733178	4.81118440261661	4.9283823361864	5.03777193811827	5.07609019134614	5.10827396891413	5.31244445543305	5.36606741193862	5.00804853442245	4.79682961184403	4.75252480672635	4.96619102054043	4.85690778366652	4.84953338243165	5.08114969136699	4.80989240483475	5.07273821835829	5.20019910181833	4.56461229520883	4.98004474427069	4.85935530657636	5.01782224935528	5.00141564910468	5.12911789924952
1.37476247996051	1.42414375788469	1.27574057787999	1.50567932869841	0	1.42836101445605	1.60855029126745	1.27122837077923	1.44877672911077	1.58779391070643	1.08373421123274	1.44188483396969	1.6254750019667	1.90946342411395	1.39374598809986	1.1771211431463	1.59365956055647	1.3466254465395	1.47056065710004	1.46115051498402	1.33451813316804	0.973911085467646	1.31755099748546	1.54050937155204	1.03013690408233	1.56747133320261	1.66147929341416	1.39005349467865	1.28142201920692	1.49842325844566	4.80342965528143	5.2913805608803	5.17612741995697	5.18805685423059	5.18906961816206	4.94603083006764	4.97895315851588	4.90182958620124	5.14271341183119	5.28706238869651	5.30933002283743	5.18536391253217	5.47659929461896	5.58820998389638	5.05464529029456	5.01235129463987	4.90332713744509	5.11106378988062	5.09167942902879	5.06444612778813	5.30814311862208	5.02059693389704	5.16309836348741	5.35223513909718	4.68248261635915	5.22187279870509	5.08534480008471	5.23170573999566	5.27846715449058	5.35620954028082
1.70229593451278	1.51071300168673	1.40006270053951	1.35576267321388	1.42836101445605	0	1.39204056180469	1.45786180222051	1.49718534260672	1.40736122593239	1.36553443457293	1.10204536648485	1.1592659557005	1.75446041086209	1.38322007748356	1.2323051480754	1.72771674687082	1.57290546910586	1.39158292065134	1.47763568903327	1.28696105420296	1.41618910162493	1.31544098022131	1.80574049565456	1.14900498140538	1.53913261119907	1.41867523303083	1.25622836270134	1.72400986071027	1.3677573215872	4.77222351728178	5.29050645497139	5.05434889444933	5.11002559067726	5.1661512663316	4.97332785749557	4.91254254709281	4.8914562491292	5.02095977965234	5.23538428424565	5.27189160010826	5.09839115420834	5.49617924106663	5.49261404741575	5.04458506966266	4.95725015354293	4.89578308105573	5.08667945749165	5.05069097076209	5.01313310271247	5.25617744162218	4.98138206576766	5.18307452287726	5.36143387606585	4.65040840981606	5.22344331420552	4.99608856977749	5.13628660991878	5.13090158716971	5.19439759191163
1.66545408270659	1.56601281828364	1.34471286148818	1.405342073641	1.60855029126745	1.39204056180469	0	1.67540092192245	1.47977828745456	1.44514916734942	1.56186698898196	1.0738898045549	1.4239108783524	1.46606534331472	1.5921417894532	1.31273645772713	1.80964729700003	1.67560712745462	1.41174886112799	1.49992869996045	1.41889270291558	1.37429886942216	1.33350149724927	1.47570293020612	1.53716733918846	1.66021233239378	1.79927983640297	1.29755346864437	1.5316290128371	1.6083758690696	4.62184738761831	4.99550108375726	4.86049934897804	4.95365087450376	4.91823559928185	4.61530771769793	4.62805276185407	4.70575491338983	4.73774185973038	4.95433539417228	4.94637015454877	5.02208076666171	5.2541245971681	5.28794696240428	4.88418078853407	4.69505033913267	4.76637718501399	4.88834290215261	4.76777203700682	4.73911430265618	5.03738352978849	4.80550262452408	4.96775412370323	5.09278347239476	4.43185855301949	4.96416457745401	4.75697852378855	4.95748111607899	4.91352784641961	4.99830981815875
1.36387533751382	1.30062762137812	1.32501717266215	1.35339523755734	1.27122837077923	1.45786180222051	1.67540092192245	0	1.26582083498408	1.60325598692765	1.19177820907402	1.44043298514833	1.41348310697952	1.71130565812909	1.53235097828596	1.36968381326847	1.84905692460669	1.65552349920186	1.48205179514304	1.47616109514694	1.4244137482558	1.01717145958702	1.19887390033917	1.56251997030774	1.54890131741382	1.57089850871593	1.24810133697545	1.56640634423017	1.59775351675078	1.22505879027378	4.73601931419115	5.19183988610828	5.07335681144406	4.99776547165358	5.04188814971891	4.86273263692673	4.84885781773866	4.87738505169893	4.93864155265199	5.16379349643444	5.16186219265823	5.05920081828338	5.34622506263023	5.44851085521727	4.99130349014065	4.88839133244847	4.80852121223502	4.98504874744486	4.91959317386122	4.95183522714363	5.17438227838448	4.89032638751894	5.01617143092776	5.24373329757672	4.50896119637728	4.99803751931106	4.94480096045843	5.0990703948243	5.1106367280877	5.13344459720943
1.50032487599534	1.65555046624065	1.37497539726341	1.54521504601214	1.44877672911077	1.49718534260672	1.47977828745456	1.26582083498408	0	1.7959485273894	1.34763348285066	1.48345738899833	1.49035484444579	1.78117075421125	1.39709397252549	1.43002549776668	1.7717448676667	1.67596194831775	1.16870460449849	1.66070992337959	1.5898055821704	1.35303772826606	1.42363154087083	1.4991921577533	1.36192350515887	1.61383844864148	1.49101259415038	1.53183963103123	1.81432126600547	1.57608958606043	4.62625809992304	5.12630413116308	4.86636674935225	4.80093489880425	4.99948444042327	4.78057974863179	4.78918508346273	4.69591046873741	4.89491619903732	5.06988180689592	5.10665083084015	4.90827502156436	5.23846098442845	5.32114304229677	4.84162278883227	4.78689030179391	4.6878572923213	4.82860206493454	4.74628139118067	4.83936580973249	5.02356234678818	4.75341539840464	5.02490858648963	5.12356235771006	4.4717600570292	4.89676263660079	4.85268611758886	5.00488741000814	4.98699116883142	5.02624577221127
1.4299771244195	1.35723798589246	1.2754781098212	1.52258375984603	1.58779391070643	1.40736122593239	1.44514916734942	1.60325598692765	1.7959485273894	0	1.72044733858119	1.30301270290001	1.47502636999023	1.58657373648025	1.71457378113348	1.19624788473579	1.71269272352239	1.51108584318645	1.50314387344129	1.31337857968872	1.46688176558023	1.47672896405838	1.30045032306081	1.64934959076199	1.62389222094199	1.61821938984467	1.72203540472155	1.77542824106525	1.44265242648927	1.47014267769322	4.92715853754671	5.3454559024945	5.11519507375296	5.24227391465596	5.23949208124932	4.94637776749756	5.07792082824925	5.04103181841129	5.08386170378528	5.27803217790946	5.30783289281679	5.29739290048436	5.54029942030542	5.67143322527397	5.28869933454714	5.03031516498378	5.01746260512963	5.17942289259391	5.10667421700865	5.11149686641303	5.39255227839411	5.12194254424502	5.24513403483785	5.43412683512886	4.73354076596643	5.29153496171775	5.12075513703003	5.29493367747819	5.21029577774691	5.29806467449652
1.43368049712029	1.41722812329073	1.54634215584465	1.47449079512726	1.08373421123274	1.36553443457293	1.56186698898196	1.19177820907402	1.34763348285066	1.72044733858119	0	1.22506306429398	1.35960428604117	1.8492761727475	1.35515642640823	1.24093037783875	1.9268374598111	1.52680493707861	1.61352727732234	1.4195077315373	1.24138507024346	1.16592164740651	1.04350856852396	1.63158740946047	1.17447937880392	1.44841766835112	1.43036016542844	1.54686037056884	1.57708830719542	1.37836345679558	4.66405858952481	5.11445314957062	4.95067524067916	4.96788107029008	5.02741614903449	4.76290312339885	4.74189367269382	4.70510482863441	4.93939472091251	5.04963600433363	5.07155117107556	4.98466233007668	5.30747292169001	5.45212431248229	4.87031578853298	4.8904715482989	4.72248963179302	4.98740763496049	4.84940753395936	4.89500274680382	5.1206923963494	4.79895148109752	5.00047632105015	5.15114330097025	4.55924478627038	4.96909208552635	4.83649499262667	5.03712460429038	5.02847959050683	5.24111717706338
